reviewId,content,score
95d939d5-30ea-47a4-996d-527ec83da3a8,ওকে,1
f1d7bbd3-4134-4e23-8c24-92e7d17b7d27,Great Appreciation,5
fc50c942-0288-4a61-9176-0ffc6fd96c52,Great app.thankyou.highly appreciated,5
c121c03e-9fea-4d82-bf80-9e07b3b65cc6,"It freezes way too much. If there was a 0 star, i would've given it.",1
e53ca674-c4a1-468a-8c9c-bb3a62f7fc21,"this app have so many problems, I didn't see the old convo when I tried to backread in chat box, I hate it, please don't put end encryption it's so annoying.",1
3cdb6ff4-66db-4aa4-9d63-81cca6a46c02,Very nice,5
2717b18f-edbc-48f4-84cf-a4c4c732bd43,"Messenger is now a scammer, as every day there is an update and there is nothing new, just want to earn from customers.",1
9a645bd4-cdd6-4c30-bb17-0563649a1162,Not.good,4
4b2eea37-6225-45a3-8e26-112c4711e12f,Wow nice good messenger,5
efac4229-bed9-47f3-854a-aca0082112cb,Constantly lags and often doesn't load messages while other apps work just fine. Mentions haven't worked for a very long time as the special sound for a mention doesn't work. Links from other apps such as Twitter or Instagram often don't open their respective apps.,2
a9a3273c-8a40-4eb0-9d64-b3c38d9c941c,nice,5
b30a06a2-17fa-431f-86f5-5326fc935d7b,مشي مليح ڨاع,1
e51359c8-ade4-4c28-b1eb-1ad2cdf0cb75,𝑮𝒐𝒐𝒅 𝒕𝒐 𝒖𝒔𝒆,5
1a502e25-4320-48fa-acf5-2315f0737ec5,"the ""latest features"" are only available for most accounts, not all. i have an account that has no latest features like song notes and such but the other has it. i use them both equally yet only one is updated. could this be fixed?",2
dbb70025-35aa-435f-b69d-6a33688f2d97,ভালো বাসা সুন্দর 😅💔,3
5415652f-2857-41c6-bb70-041ddda02551,Sort it out please I can't even view my messages now this is still an issue I'm having to uninstall and reinstall the app just to get my messages back and even then not all of them appear please come up with a solution to this problem,2
81949b20-5243-45fc-8c2d-4bd1e470ce03,Fast,5
90c4c9f1-b110-4990-8fb4-45a197df7d1a,My net is high but it was laggy and kinda late,2
8571ecb8-18b7-45e4-b462-05a4ec4cac80,Ok,3
8f57abdb-eb02-465c-8683-da027d748a96,👍👍👍,5
b9a64bb0-69c7-4981-8646-890f6b03f4c0,Jahangir khan,5
f74ecca9-d047-41f4-838e-7c6e951d22be,Excellent,5
bdb3cc09-98d8-4ee4-a4b9-e7b7afd07fc6,HasanSK,4
b9435ec3-eb25-48f4-8e99-5061eeebfc97,END TO END ENCRYPTION MADE IT HARD TO USE MESSENGER PLEASE JUST PLEASE CHANGE UR SYSTEM,1
9b36bedb-f9ba-4d4f-88a1-74862dddf52a,Great application,3
355a35b0-89f3-4cba-ad18-da39fcc7ac0a,"Use to work wonderfully, now, not so much. It works well for sending text messages, but sending photos or videos, not so much. For the last few weeks, I've had trouble sending photos and videos. I've tried everything, and the only thing that seems to work is restarting my phone, but I can't restart my phone several times a day! There are frequent delays in sending and receiving messages that has been going on for a long while. I am very disappointed in this app for what it is right now.",2
e9cca714-697d-4ec3-81cd-b91cce22b5c2,It is not functioning when downloaded,2
69ea2339-4033-469d-83b4-44f13c792193,Jammukumar,5
f6aa874c-2584-40da-b730-c871d1dc4631,It's good but not data friendly,4
a1d9a536-d9c4-4366-860b-48ed0db69375,Jai Hind,5
a9d3041e-62fb-4f01-b9b9-536856f72b82,tanggalin mo na yang end to end encryption nakakairita nawala yung ibang message sa mga nakakachat ko always.,1
6b862bfa-da99-448d-81f6-ca9150e6b382,not good,3
ab3a0230-c263-42a4-acd1-def241601a2f,Thank...,5
3c8f7729-cb2b-4990-bc6f-ac0cdae2d011,Fast in sending,5
042145e4-b755-474a-a484-9ee8a8985913,Veery Good app,5
0d66057d-b1c2-4150-a4d6-d5b9caf46f0b,"You should remove a glitch. When we remove any account it automatically appears again and if we remove again it appears again and again. It's to annoying. You must remove this glitch and also you should fix a problem,when we click any options in settings such as when we click on deactivate and give password after that no change are seen and sometimes it works. Most of the time is don't works.",4
f7964ed9-dee0-45bb-abe1-c343e4b002b3,if a change my account the messanger is not working properly.,5
b9d575a5-f288-48c2-96d0-333ef8e187e8,NAKAKABWISET TANGGALIN NYO NA YUNG END TO END ENCRYPTION NYO NA PAKULO!!!!,1
05201c5a-64a4-4b3b-859f-dda45c755d2f,"App just gets worst and worst. Lags like crazy, end to end encryption was the worst idea ever!! There's just too many things to list that are horrible. You guys better fix this app and make it like before, or it's bye bye!!",1
951412a2-550d-4e0b-9ab4-2f4da8aea125,glitchy and unable login my already logged in account on Facebook,1
a3bfdca6-80df-4981-8545-a0f5c5d53bcf,nice,5
f9fb9aa1-aad8-41fe-a4dd-e9e57708b7c3,Good,5
35578d9b-6141-4013-b3c8-f518ffa20f30,the app kept malfunctioning,1
d7789bd3-aff6-4d91-80bd-56a668ff78c0,Nice application,4
9da8ef11-ff4b-404e-a964-e3ad5bd4ed1a,Good,5
c29fcdc9-ccc3-4dca-aad1-2dc801863f45,Nice app,5
e57f0d11-5183-433e-b2c9-b49c02a85463,Its nice to used,5
0bb358af-19e9-4bee-b70d-70a9e7b733f8,ভোরের শিশির okay,5
58ee5e74-60de-49c2-afb3-398ffb497bca,Keeps freezing,1
61e48c77-23c0-45f5-92cf-6eb4b97ed9c7,Remove end to end encryp chat,1
c9b69837-b7a5-4bae-a3c4-a1248d915d5a,Better way to communicate with my friends and loved ones. Way better than plain text messaging. Plus I don't get spammed on messenger. U have to be my friend in order to message me. Way better.,5
b6577f15-c4c7-4416-9521-f8f58cf504e6,very exselent and very good.,5
5ff9f9b1-1e2e-4df0-a475-2c6d85cca2f6,supar App,5
cbac0187-e17e-4ca6-9437-fd0dc2f2a591,the sync chats is really unnecessary worst update ever!!!,1
5e17cca5-2b29-491f-b899-e6df34980865,Nice conversation,4
9c44c2cf-7709-4b06-9427-747dbfe3af6c,Ok,5
20667f2c-5195-47b7-891f-0ce95d77d1d6,"po najnowszej aktualizacji usuneli edytowanie zdjęć,wyszukiwanie starszych zdj w konwersacji ,Nicki i ikonke z boku ekranu :/ Przenosze sie na telegram ,Sayonara😀👍",1
b228f8dc-b116-4d53-be6a-f9804970f658,"Since the update messenger has stopped working completely, I can't send messages",1
f2129c58-d22e-4718-a623-e6ec0f9da4e4,❤️ 😍 💖,5
5efdfcb0-5c64-4f61-b4d9-80221aaf60cd,It's OK when I can get it to work,3
f4d2e2be-62d7-45e1-b0d6-bf35dbf5ee80,রাসেল,1
a949d21e-8fca-4e00-b7d7-d18c2b3f6f2d,Fair,5
03ad8176-545d-4783-8ad2-035bc2a75721,I link,5
43ba30ba-4dea-4406-b143-e38ab80d061a,Nice,4
569797c3-0a82-41f3-b70e-d5b25d1ba893,Always a smooth and easy experience,5
d939574a-763f-4073-8e07-c059525a3321,"I can see the preview, but not the conversation. It's been an ongoing situation/struggle since the meta version came out 😔😔😔",1
e5344fe3-dd65-4f3d-b573-f8c5f5aaed18,Helpful,5
c3696c9a-fcc3-4566-a0a6-d859dafa2585,"End to end encryption sucks, i forgot my pin and even with the instructions I can't reset it, i lost all my memes i hate this so much",1
24831b77-542a-4097-9f06-2bf4c19107ea,Nat bad,3
e3e151d1-ead1-48b8-b189-0a858cb0602c,best app for keeps,5
eec29ca7-c474-4254-9617-a3c0c79cce9f,Hay,5
496a928f-65f6-4175-b61c-ae80955c4b37,Puro bug,1
23170aaa-a34e-4423-8e20-7836f317acac,THIS appk a very very good,5
96b9a66c-480f-47d9-b113-8bdb0d868ba3,Always says I have messages but I can never find them,3
ae157920-9574-4c3e-9c2b-6ce8408cae2e,App keeps crashing,1
a6c60b30-6ad7-4aa2-af33-be84b79a6f58,UNUSABLE. Cannot go a day without crashing or slowdown.,1
b9ebd3f3-041c-44e4-9690-af770743dd1d,good quality call,5
3e059d7c-9a97-4691-9590-01026366705e,Nice,5
f71f0052-1127-4ca1-8549-b30cb56dc96a,Face time it goes in circles and doesnt connect,1
31d3c2ff-3c3e-49d5-a076-8ac0da605f01,Good,5
f428d121-dd72-42f2-a41c-256a4674e0ad,the end to end encrypted is not niceee,1
3ba846c7-b98e-4ae3-8f0e-388d430c6a66,Amazing app,5
7c40c9f9-18d7-4067-9d63-cb14ea1b9b7c,clear,5
0fa34bf0-3967-4402-89ed-e5ca42ba257d,very good,5
13ba0c86-691c-4ecb-bfa9-32d5c6f106c7,"Overall: still the top platform for instant messaging. It's still buggy tho. Stories in particular, have been glitch on Messenger for a very long time. Issues uploading/deleting stories, shows an infinite uploading status; it works, but I can't tell when something actually uploads or gets deleted without checking Facebook. Stories seem to work fine on Facebook, but plz fix the features on Messenger. I ain't tryna be on social media like that, but I still have things to share. Galaxy S9.",4
ba09aedc-3e57-4452-87b7-918fcd6d9c45,Good,5
a2f9b57a-93f4-447b-84bd-dd274ff64a38,U really bring it back thanks for the sound box i always use it,5
bd90832b-cd43-4a3c-95ff-0acf9db8befb,I can not open the app,2
c9033c9a-f6d1-4559-8d3f-5d67f27cf69e,fine,5
28bf10b4-253f-4a80-8f24-fb388f3d99b0,Why did Ms.Danilla Lam of P.C.H. and she works for publisher clearing house contact me an get my informatshion then an now lie about it guess need two show her boss some photos,5
94e40099-bd16-43fb-8260-52e0caca5950,Laggy,1
c6ab647d-1de0-46ab-893f-44bc15ed4eea,I love this app its fast and reliable,5
3569427a-eaef-441c-a7f4-f6b2a3baa206,Very goof,5
eb150319-02a1-4467-be53-4faa326cdc1c,"Great place to touch base with friends and get photos, and send photos. talking late in morning hours FaceTime...",5
b3943367-2057-4950-9e82-3972807cfcb8,love,4
ccd2e5d3-a02a-40b1-a195-1b140a563209,I dont know what happen here,1
42c5b3a4-6ef3-4b84-839a-f94a6885f9a3,"when I try to search something in a conversation it the apps is starting again and you have to type what you looking or searching to conversation, what is happening",2
de5ac5fd-db1f-43de-a556-4e92ed464bf1,Best app,5
83a3b1fb-94ae-4eb5-bb21-4ef5f611d6c3,SAGOR,1
21e6a22d-59a6-441e-9a06-e1baa741f553,Hi fans if you know you love me I want to hear a very big yes from your all,2
ae79e985-f1bf-4803-abd0-70a0e7722afe,Good apps,5
ebfe999c-cf29-4f4a-aea5-1b0d0e81fcc1,love❤️,5
7d45618c-b34f-4497-9f81-9dcada27982b,Awit sa end to end,1
b2182b7a-933d-4619-999e-31cf17c3c51f,haha,2
48a98e26-26eb-4d9f-a0c5-06db7b84af70,blud there is no cool features and no 0.5x camera,1
6c9a3dee-c081-41be-937b-3b834316e7f9,Wow,5
5a58eef8-bb5a-4d20-81b4-f7a64ad820ba,I don't know.,2
dce49c61-6f44-41ad-9ebe-90a082db0e98,My messenger is not updated yet,1
071a0e6b-bf0f-4cb0-884a-6d4b8b5cddaf,No music notes🙄,1
c9f5bfd4-ea9c-42c4-8664-3d63435ffdf4,User friendly,5
c8f5f165-7578-40e9-93f3-e907c63b3741,good,5
bf8356fe-ecf6-4e0f-b767-df3e7a168bea,nawala ba naman yung convo namin eh one star ka sakin.,1
637810d0-d735-4198-8da8-4ddae28b3a99,Good,5
4c5ab924-a4c0-4ab7-8da0-86ee41c1c5c3,Good.,1
c799aab1-fee3-4d56-bc17-4d451b34dd3e,"I think it has a problem with my device where i can't donwload PDF links ( it just go to a random link then close it like nothing happend) in our GC, this needs some fix and can be a problem especially when it i really needed pls fix it and also my device is hwawei,",3
d75868ba-3456-4621-9b60-90c80830f483,Rating app,5
965c4e12-287d-44dd-bd19-aeba6aac9dc7,دودھ والی چائے: تفصیلی سائنسی فوائد دودھ والی چائے، جو کہ کئی ثقافتوں کا حصہ ہے، نہ صرف ذائقے میں لاجواب ہے بلکہ اس کے صحت پر مثبت اثرات بھی ہیں۔ دودھ اور چائے کی ملاوٹ سے یہ ایک متوازن مشروب بن جاتا ہے جو جسم اور دماغ دونوں پر خوشگوار اثرات ڈالتا ہے۔ آئیے دودھ والی چائے کے سائنسی اعتبار سے ثابت شدہ مزید فوائد کا جائزہ لیتے ہیں۔ 1. اینٹی آکسیڈنٹس اور دودھ کا امتزاج چائے اینٹی آکسیڈنٹس سے بھرپور ہوتی ہے، خاص طور پر فلیوونائڈز، جو کہ جسم میں فری ریڈیکلز کو کم کرتے ہیں۔ فری ریڈیکلز ایسے نقصان دہ,5
5f644baa-77fe-4662-b0ee-102bf07222db,There should be a feature where you can pin important group chats,4
aaf261c6-fd58-4f32-a03a-05bd2654f147,Singer SIDHU JAGTAR,5
1908c5c1-1403-48ae-b856-157ace94b63f,I'm not receiving any notifications. Can't send videos too. Frustrating!!!,1
cbf3447c-8277-4416-a080-c1429d4b6f47,Good,5
1bd0060d-0f81-45e8-8706-998170d10e46,Sometimes i dont get the notification untill i open the app,4
c311e879-da49-4c8b-8f41-44c3fc26d1e7,Vary bad performance messagers apps,2
f26fa840-e1e8-4167-9d64-f87c04b01cdf,Good,5
ad4ddd16-ccde-47ab-ba70-200ee1b3816b,Very useful .,5
cc62edc0-601d-4797-8f2c-ca39ed8c9bdf,End of cryntion off please,1
4bd6e7cb-1430-48ee-84b3-31d23f47b1e9,Enjoyable,4
095225c0-efce-45f6-9431-a4bc7484e48e,Not to good,2
b3567e8e-727b-4bfe-8f32-f5be6a42147e,Nice 👍,5
7472c172-f6d2-45ae-a9c2-ddea45048b7b,Verry beautiful app,5
4469cb4a-d47f-4bfb-aa78-b552757eda75,Nice,5
9a45dc7c-2c16-40f2-901b-6293a3954f16,Fantastic 😊,5
1b557e69-db27-4aa6-8d17-a1351b640f76,good,4
73fb0b59-daa8-4695-a867-28be47ddf223,good,5
3349fcb8-9a46-4bed-b27b-c2ca4d5b979b,Excellent,5
eeca515b-1e6a-4f98-a078-7b96c01ddc31,I waited for so many months and still doesn't have a notes feature on my account,1
506b516c-ff4c-488a-828a-f3781fa00def,Crashes in z flip 5,1
4be8d442-c261-4d8c-a58e-21b33d69f6de,Rubbish app,1
395cc4c6-f435-434d-bc7b-6bd752061e73,puro glitch nalang,1
d36710d0-71c8-46a7-9952-4e585877b1bc,Highlights,5
b107cec1-fa0d-4d95-b628-80e4285ed733,So good,2
d0f73705-8fc8-4736-b33f-a9a3be4afee8,verry god🥰,5
58dc1644-cf1e-47ec-b4f1-be9297e9d340,Nice,5
cddab1d6-99b4-4c14-b82d-7fda71cc81e3,Best you can get,5
9d0ec89d-c00a-4b32-bb15-c0828a193da3,"naupdate ko na tapos nakalagay “update messenger” padin, may sakit kaba sa utak",1
5634bd7d-79d4-41a3-82ae-cb157f1f27ba,Good,5
cd3e2034-639d-4484-b3c1-a9f5ae953a8a,Kuldeep Kashyap,5
7be648da-8951-4b1e-92e0-d2f0605eb49e,Messenger is nice i like it,5
dbdc37d6-407e-49b7-b906-5ba0368e2565,Good,5
95ce21dd-b27d-4758-b9c7-d9a7cf0ee534,Wow nice,5
d8cd503d-b04f-4eb7-8eca-af8e2d023fee,oky,5
a5e3beea-aec5-4bd8-bc16-b4d845b811c4,You ruined a good app more and more and more the end to end encryption is fine but NOW I CAN'T SYNC OTHER RECENT CHAT BECAUSE IT'S NOT GIVING ME AN OPTION TO DO SO,1
d5ad399e-b519-47e4-a1fb-171d48341b44,Tditdyo,4
4662f0bb-492e-4429-a8dc-1572c9e8d238,good,5
a14fdcc3-ef50-42a1-b365-7ee3a6ad9928,Messenger keeps on loading. Whenever I open the conversation it just keeps loading. I'm getting frustrated. I get the notification late. The messages are late to appear in the convo. You know?? I hope you fix it right away so I can rate your app five star.,1
ad6b3dbb-f02f-4a61-9bef-5da251531b63,It's too good,5
56255f3e-02a6-4acd-9617-6d1243042b08,How to add in messenger,5
d6b86303-2a24-4a3c-b9e5-e24bf133426d,Good experience,5
06023a63-e81a-47d5-ae11-5c0e2979ff70,It's nice to use and also I'm so comfortable,5
96472fd5-fb23-44e3-85a2-47ee839a1e69,My messenger doesn't have the PIN Chats u deserved this ur honor,1
6d1fef38-c6fc-4b40-9852-c2a65a5b612d,Good,5
2f0fd167-bfdc-4f1e-98dc-b061e816ef04,Ernalyn galos,2
5462081c-5cb5-44f1-bf82-dbee9dace9af,"The active ago hours is not exact, and I cannot use this app using free mobile data. The version before lets people use this app even on free mobile data. I can't also reply to all group chats, it says the message has limit. The profile pictures of some people are not visible. My message is only sending. There is an error in the time when they’ve seen the message. Please fix this.",1
baa39671-6c86-4d8a-962d-2dbefda7f1ec,The best app,5
d89e7519-426d-4504-8c1f-1d2b826a9782,Tauffik,5
3e051b90-987e-4013-8c56-f9f6a72de035,This sucks i cant even chat its so long loading i give it 1 star,1
7da07336-4d50-44fe-bea2-550144897af3,Mss aisha😇😣🙃😖🎁🎋🎗🐖🐪🐮🌽🍔🍉🍓🍇🍇🍞🌶🍕🍐🧀,5
41a6c775-4f85-446e-89fb-e489f71d85e3,Good,5
6e866f75-900f-42db-84d7-c8bfd74e8e79,this is a good app,5
d4f193cf-c2ca-4cb7-8b94-c33e4cf51274,"Difficult to use, always lags, please fix the ugly update",1
161189ff-97f2-49b8-baea-888907a41c89,Amazing,5
e9ffc215-e3c1-4f42-a82a-d2e232e40600,Good working,5
0cc1b57a-c778-44d5-803f-2a0f6998e597,May experience in messenger is always waiting network or page isn't not available right now,3
befd7d9b-6934-42e1-a4db-662e421118fc,Muy bien,5
04c46be5-515a-49ac-b876-b1df95b3b3c9,It's always updating.. It's not useful,1
979faf3d-14f7-46ff-a4a8-c431134db864,This apps ❤,5
775f0b73-6edc-49f1-9174-dbe9881b0b7d,Good,3
0e48afd7-07f8-4082-9ee8-9e8a240822ad,good,5
8284527c-b451-4706-8508-56bcef696a0c,"Every single update absolutely ruins something. Whether it be gifs causing extreme lag, or now with voice messages being so damn bugged you can't even consistently use them without them tripping out.",2
52a75d26-e661-4a97-a69b-73b308cff314,Great app for comunication,5
cb79a9f9-f51e-415c-a1fa-f8b318f59911,I've lost all my conversation with the end to end encrypted feature remove it,1
29812e45-7cf3-4182-8d72-2f02640320ef,the notification comes too late,1
b15763b7-d8c4-451a-bb0a-51fa25367723,Verry nice to use,5
6335fbcb-2472-4c17-b0d6-f935fc4c13e0,the messenger is the best communication,5
eb31be3b-6b86-422f-9acf-7f45329853d5,Good,1
529f4a94-fc80-423e-b920-00fa11e5912a,"There's a bug rn that just happened to me for a month already and I'm sicked of it! My wifi connection is stable and if i tried to chat someone it'll took 3 minutes to send. My wifi is in good condition it's fast until this happened. I tried playing using my wifi but ingame, i didn't experienced any lags so it's totally and bug in the messenger app. Please fix this I'm tired of this.",1
ba14e268-9f63-4e5c-b9e3-a87e15777f5a,I don't know what you've been doing with your app for right now it's crashing for me and I don't like that I use this all the time to speak to my family and my husband no I can't keep it open cuz it keeps crashing my messages are not being sent they're disappearing and I don't like that fix it,1
c05ff9be-74a2-456e-9148-98a4bad23839,I like it,5
95232ce6-295b-43e0-b70f-387f95709564,Nice,5
565186af-eb54-4af8-bd37-6e7b4a728439,It's better for conversation..,5
a8f0baa8-1dd4-4c55-9602-22624de62523,good,4
57c4042b-decd-4c8e-a603-cd285f49e60c,Good,5
733cf51c-413e-4dbe-9500-8375f487510a,Sometimes it's bugging like its slow to show and newer chats and it's stuck on black screen,3
5ea47a76-0674-4834-a565-b9456d51c2d5,Nice,5
50bb11c9-5ca3-4f58-a013-bc30af58a14c,nice,4
7a3f1077-f61f-49e6-9a63-4013881bb634,Useful,5
bab42d24-adf8-4db5-bead-b777400ec79a,Nice,5
d7f90d95-677b-493f-a2c4-96fb757de0a8,Well come,5
a8462125-b625-4021-a37f-2282f3c7033e,Good,5
